============================================================
  Solver:     3DMHKP-SA.py
  Instance:   /home/mcaspar/3DMHKP/Egeblad/ep3-20-C-C-90.txt
  Value mode: flat
  Timelimit:  300s
  Reports:    /home/mcaspar/3DMHKP/results_3DMHKP_ep3
  CPUs:       1
============================================================
======================================================================
3DMHKP Simulated Annealing (random single-neighbour, sequence decoder)
    [iter 4746240] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4751993] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4757746] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4763499] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4769252] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4775005] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4780758] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4786511] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4792264] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4798017] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4803770] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4809523] reheat + diversify: ceiling=0.00, value=61510.0
    [iter 4815276] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4821029] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4826782] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4832535] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4838288] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4844041] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4849794] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4855547] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4861300] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4867053] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4872806] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4878559] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4884312] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4890065] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4895818] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4901571] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4907324] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4913077] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4918830] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4924583] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4930336] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4936089] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4941842] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4947595] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4953348] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4959101] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4964854] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 4970607] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4976360] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 4982113] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 4987866] reheat + diversify: ceiling=0.00, value=74428.0
    [iter 4993619] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 4999372] reheat + diversify: ceiling=0.00, value=55814.0
    [iter 5005125] reheat + diversify: ceiling=0.00, value=59320.0
    [iter 5010878] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 5016631] reheat + diversify: ceiling=0.00, value=80124.0
    [iter 5022384] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 5028137] reheat + diversify: ceiling=0.00, value=58662.0
    [iter 5033890] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 5039643] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 5045396] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 5051149] reheat + diversify: ceiling=0.00, value=77276.0
    [iter 5056902] reheat + diversify: ceiling=0.00, value=58662.0
  time limit reached at iteration 5062281
  SA finished: 5062281 iterations in 300.0s (16874 it/s), accepted 4099592 (81.0%), rejected 962688, neutral 3536025 (69.9%), worsening accepted 36.9%, no-move draws 0, reheats 879
  SA: value 80124.0 (greedy 59978.0, +20146.0), bound 156253.7, gap 48.72%, util 47.0%
  report -> /home/mcaspar/3DMHKP/results_3DMHKP_ep3/ep3-20-C-C-90-3DMHKP-SA-a0.999-r0.25-t300s.txt

================================================================================================
SUMMARY
================================================================================================
instance      boxes  packed       greedy     SA value        bound      gap    util    iters    time
------------------------------------------------------------------------------------------------
ep3-20-C-C-90     20      14      59978.0      80124.0     156253.7   48.7%   47.0%  5062281  300.0s
------------------------------------------------------------------------------------------------
proven optimal (value reaches the upper bound): 0/1
improved over greedy: 1/1 (total value 59978.0 -> 80124.0, +33.59%)
mean gap to continuous-knapsack bound: 48.7%
mean volume utilization: 47.0%
